city,state_name,country_name,latitude,longitude,nyc_distance,dc_distance
Port Neches,Texas,United States,29.9913244,-93.9585067,1342.6051304336427,1141.4510373648263
Crawfordsville,Iowa,United States,41.2153859,-91.5387515,916.1966816517682,784.3081708481698
Norton,Ohio,United States,41.0292217,-81.6381795,400.2483050263772,285.2422556829234
Cherokee,Iowa,United States,42.7247968,-95.6249803,1123.317605774541,1007.3947122068992
Progreso,Texas,United States,26.0922991,-97.9572242,1702.764799919142,1500.3876679918326
Cottondale,Florida,United States,30.7971363,-85.3765965,934.1295882263962,731.139795402416
Gaithersburg,Virginia,United States,38.7461578,-77.68657541812244,238.39386188787307,36.249205368294575
Raymondville,Texas,United States,26.4814565,-97.783051,1676.7946825400195,1474.6805071039905
Orwell,Ohio,United States,41.535055,-80.868144,362.44100866414226,272.5829183066227
Parma Hts,Ohio,United States,41.3900518,-81.7595769,407.58249534448555,303.6177852503436
Piketon,Ohio,United States,39.0681252,-83.0143443,491.771335815447,321.8487091411081
Pleasantville,Ohio,United States,39.8097864,-82.5221031,454.25221277135097,300.3582799512766
Englewood,California,United States,40.396528,-123.9389307,2591.4275135840035,2473.902751428051
N Wales,Pennsylvania,United States,40.2109404,-75.2782317,75.45910850309215,131.03448083699664
Reminderville,Ohio,United States,41.345888,-81.395111,388.46774586280975,286.2018652115358
"El Segundo,",California,United States,33.917028,-118.4156337,2463.7678658961504,2311.625279969725
Dinwiddie,Virginia,United States,37.0779278,-77.586655,316.35527673094117,128.42545530386332
Chevy Chase Md,Maryland,United States,38.9822473,-77.0881873,202.75697158608875,6.929243280165567
Westport Island,Maine,United States,43.9208961,-69.69959778779725,312.4744230510172,515.412293501564
Angleton,Texas,United States,29.16941,-95.4318847,1447.181023082469,1246.3344321887184
Laverne,California,United States,34.8894154,-117.0637821,2366.1974261832324,2216.162612216234
Lesage,West Virginia,United States,38.5064731,-82.2984823,467.7224051036184,285.42222210340515
Mockingbird Valley,Kentucky,United States,38.2725704,-85.682184,645.8565143047003,469.65698067622145
New Castle,Kentucky,United States,38.4334003,-85.1696768,615.9379327157991,440.6420603133123
Aitkin,Minnesota,United States,46.5714822,-93.3847595,1048.9008784596067,983.4371155158487
Ortley Beach,New Jersey,United States,39.9540071,-74.0715251,52.46416167191768,174.99574987252535
Prestonsburg,Kentucky,United States,37.6656527,-82.7715486,515.0590949290071,322.7754105153971
Bryans Rd,Maryland,United States,38.6270623,-77.0730325,217.78803757003126,18.159217593673585
Ogema,Wisconsin,United States,45.4435776,-90.2982037,884.7574575748771,815.7220200147087
Dryfork,West Virginia,United States,38.9689528,-79.5026951,316.04927740545565,132.79341751900913
Pennsauken Township,New Jersey,United States,39.960107,-75.0490487837497,75.6928342072827,129.64284463126072
Concord Township,Ohio,United States,40.20727355,-83.14290836938764,482.58814684344355,338.31101898370184
Poynette,Wisconsin,United States,43.3902644,-89.4028963,811.9953965197126,714.8667172668303
Cass,West Virginia,United States,38.396785,-79.9147826,353.58788951302046,159.1634052285455
Belington,West Virginia,United States,39.025097,-79.9355873,335.959691532867,156.2216167441537
Miquon,Pennsylvania,United States,40.060111,-75.2654587,80.26805816873045,124.61474628731948
Mill Rift,Pennsylvania,United States,41.407419,-74.744682,61.53496628209152,212.02386533127049
Kaplan,Louisiana,United States,29.997984,-92.2848515,1265.109776375003,1062.2326318398445
Moreauville,Louisiana,United States,31.0346323,-91.9756768,1205.3681879716328,1003.720042734536
Deep Gap,North Carolina,United States,35.5188697,-83.6902363,637.1791171323181,434.06743513278195
Decherd,Tennessee,United States,35.2098048,-86.0794285,759.690759086779,559.9846935448369
Tracy City,Tennessee,United States,35.2603569,-85.7360833,741.6075243723775,541.4053228463962
Glencoe,Kentucky,United States,38.7145093,-84.8227255,592.1692983962029,420.124242762703
Mahopac Falls,New York,United States,41.3720381,-73.7617993,47.25168648717087,243.87520754701652
Three Churches,West Virginia,United States,39.4009296,-78.6541813,262.485513792838,93.61298176274127
"Jamaica, Queens",New York,United States,40.6914852,-73.8056771,10.622145103036784,212.33997078321266
North Irwin,Pennsylvania,United States,40.3384866,-79.7115399,301.4623561079206,174.1041761123557
Independence,Kansas,United States,37.2242358,-95.7083131,1189.9543737238969,1022.7014991149366
Orlinda,Tennessee,United States,36.6008769,-86.716663,742.7710041176377,552.6102008225765
Losangeles,California,United States,34.041511,-118.2547151,2451.827206811156,2299.9547214777526
Pratt,Kansas,United States,37.6280602,-98.7485305,1340.9660330933375,1181.004350309153
Fox Lake,Wisconsin,United States,43.565543,-88.9064984,789.1307003454599,696.4572831371946
Amherst,Wisconsin,United States,44.4506775,-89.2845905,819.4793118422851,739.6179984977268
Bloomingburg,Ohio,United States,39.6050616,-83.3954726,502.6478045195721,344.3788936810916
Mission,California,United States,34.5194362,-118.2409101,2437.8386901365866,2287.841927262378
Washington,West Virginia,United States,39.2423885,-81.66845441289419,419.01709019650207,250.05936146707825
Basehor,Kansas,United States,39.1416692,-94.9385763,1114.4965113949333,961.8068045677383
Talcott,West Virginia,United States,37.6515095,-80.7542478,419.1726924957375,219.2302150956016
Fort Wright,Kentucky,United States,39.0517272,-84.5341096,570.8288326446298,403.5872156358295
Hatley,Wisconsin,United States,44.8874704,-89.3387272,829.3584540376265,756.1168452216417
Cecilia,Kentucky,United States,37.6658962,-85.9566304,674.4444163534624,491.865284199968
Central City,Kentucky,United States,37.2939322,-87.1233292,743.5043466747027,560.2080010865919
Johnsonville,New York,United States,42.9145219,-73.5137258,154.06808881327677,333.46389640651785
Jordanville,New York,United States,42.9147939,-74.9515431,159.62183612342008,298.51485798674275
Pluckemin,New Jersey,United States,40.6456575,-74.639048,33.57479334564139,176.1376797080809
Elliottville,Kentucky,United States,38.1828602,-83.2757346,525.3019023574165,341.2475100816997
Richwood,West Virginia,United States,38.2248367,-80.5331411,388.7827924649487,194.63823774845363
Lynnville,Tennessee,United States,35.3767432,-87.0061171,797.7272833197358,600.7510611203717
Peterstown,West Virginia,United States,37.3973437,-80.7992431,430.8506818694505,229.12612626106605
Missouri Valley,Iowa,United States,41.556381,-95.8877881,1140.0599499531681,1011.5350949004426
Nelson,Wisconsin,United States,44.4202448,-92.0082223,951.271399064798,861.8728449993519
Richfield,Wisconsin,United States,44.5545475,-90.13904506350192,862.2478845146043,780.6575156561952
Neshanic,New Jersey,United States,40.4980052,-74.7200829,40.36959534819545,166.15656926820927
Ft Lewis,Washington,United States,47.1086912,-122.5549795,2422.921405737152,2339.691250482304
Leipsic,Ohio,United States,41.0983847,-83.9846655,522.8105710115115,398.64620561041073
Locke,New York,United States,42.6606263,-76.4307699,183.85022102732967,262.20324553755387
Walters,Oklahoma,United States,34.3598075,-98.3078258,1399.3157223198507,1219.4716400545535
China Grove,North Carolina,United States,35.569306,-80.5817318,503.83512533553346,300.8585209586263
SE Washington,District of Columbia,United States,38.8806677,-76.9899756,202.94063876050012,2.767408080675077
Seoul,District of Columbia,United States,38.9499246,-77.0807379,203.79010751737474,4.73360216312519
"Baltimore,",Maryland,United States,39.2908816,-76.610759,169.47033010269018,36.072571311675176
Salem,Wisconsin,United States,42.554741,-88.1109187,740.3575422170643,633.2039617638103
Port Sanilac,Michigan,United States,43.430858,-82.542424,477.07801905342916,424.74224761204306
Maple,Pennsylvania,United States,40.2779213,-76.6523747,142.58514019561883,98.02635173486766
Freeport,Minnesota,United States,45.66241,-94.6902307,1095.5989957633874,1015.2821493956084
CHESAPEAKE,Maryland,United States,39.2857264,-76.60878529468681,169.59533602883164,35.86907667242328
Allyn,Washington,United States,47.3834644,-122.830479,2433.2654574580147,2351.7105886114873
Forest Hill,Texas,United States,32.6720778,-97.2691812,1400.235105526396,1211.3638612959342
Chase,Maryland,United States,39.3634413,-76.3710704,156.1859762947535,48.61462752013111
La Costa,California,United States,33.6244781,-117.6460494,2431.7465342619503,2277.4351058583634
Butler,Tennessee,United States,36.3534506,-82.0323443,528.3276880650081,324.84151295893264
Dennison,Minnesota,United States,44.4072933,-93.0396206,1001.5906628974969,909.4870206925596
Steuben,Maine,United States,44.5106339,-67.9652809,404.24747489100565,608.2997996252285
Hansville,Washington,United States,47.9187044,-122.5543141,2415.9610008729546,2337.4144351231316
Cedar,Minnesota,United States,45.319687,-93.2860626,1024.127128188746,943.1638695109568
Sheboygan Falls,Wisconsin,United States,43.7291617,-87.8106439,737.1639928139871,651.6326704982476
Terrytown,Louisiana,United States,29.910205,-90.0325709,1169.132384168066,964.678732395935
Waterloo,Wisconsin,United States,43.1838844,-88.9884421,789.3884751925538,690.2020217566719
Windsor,Wisconsin,United States,43.2242567,-89.3251011,806.6054915361567,707.0654479521995
Cutler,Maine,United States,44.6573652,-67.2038307,440.3399447515025,644.7529070284021
Mt. Holly,New Jersey,United States,39.9928898,-74.7876624,64.56958654743043,142.5290135564415
Cunningham,Tennessee,United States,36.3933851,-87.3872317,782.572374761924,592.5802369922208
Dresden,Maine,United States,44.076238700000005,-69.74232517730965,318.4710383925343,520.7381578888651
Othello,Washington,United States,46.8259742,-119.1752913,2266.589839309575,2180.6396000482227
Nine Mile Falls,Washington,United States,47.7714748,-117.5436715,2184.739844239814,2104.407914217466
Carrolton,Texas,United States,33.039474999999996,-96.87038408245257,1367.5543293865805,1179.4124287695063
Crouse,North Carolina,United States,35.4209672,-81.3053602,539.6477763538571,335.5100785062007
Norridgewock,Maine,United States,44.713074,-69.790649,349.58919651822924,548.8373724770029
Highland Hts.,Ohio,United States,41.551995,-81.478452,394.01882817710225,298.0246101610354
Hillsboro,Ohio,United States,39.2022866,-83.611587,520.2509782278347,354.07478770340254
Creston,North Carolina,United States,36.4279011,-81.6237205,507.1352725125028,303.1954605573072
Long Beach,Washington,United States,46.35232,-124.054331,2501.1813744639717,2414.336266194201
Crosby,Minnesota,United States,46.4821848,-93.9577612,1073.665062297653,1005.2736555512228
Hunting Valley,Ohio,United States,41.489219,-81.401781,389.63032833006594,292.25069896224477
Chuckey,Tennessee,United States,36.2159371,-82.6882068,563.3840779366229,360.66437593021425
Kalida,Ohio,United States,40.9828289,-84.1993907,534.1472784570785,406.59106219301236
South Bristol,Maine,United States,43.8639715,-69.5611574,314.8624361872887,518.2615709062259
Ten Sleep,Wyoming,United States,44.034183,-107.448002,1714.8537648482315,1608.2160980345648
Mountain Dale,New York,United States,41.6895375,-74.5312702,72.75442089450407,234.2998131058235
Ellsworth,Wisconsin,United States,44.7321897,-92.4874124,978.2005681958577,891.7311030804782
Maryland Line,Maryland,United States,39.7142704,-76.6538594,156.07513703594358,60.57586212133715
Lyons,Oregon,United States,44.7745664,-122.6150855,2451.93505322723,2355.6536876825003
Eden,Utah,United States,41.3004965,-111.8121612,1960.879396577318,1837.6482514752756
Mosier,Oregon,United States,45.6835405,-121.3985181,2382.5567827658824,2290.6969030970586
Eagle Mtn.,Utah,United States,40.3066676,-112.0147617,1986.0496883428916,1857.0508449355261
Slaterville Springs,New York,United States,42.3948659,-76.3503018,168.04925206598418,244.60549152813468
Rainelle,West Virginia,United States,37.9688103,-80.7671067,408.4940976875225,211.92200920558545
Stevens City,Virginia,United States,37.345612349999996,-79.18513067044381,362.6502210681432,158.0817781585878
Panama City Bch.,Florida,United States,30.1765914,-85.805386,983.3822578385154,780.6061530288828
W. Trenton,New Jersey,United States,40.263997,-74.8184964,52.82689654778422,151.8651104244811
Wanamassa,New Jersey,United States,40.237119,-74.03069555236488,32.84250001793391,185.6541192377784
White Heath,Illinois,United States,40.0861442,-88.5128395,765.5948550763899,618.3704499434913
Arvin,California,United States,35.209129,-118.828431,2449.9642360596167,2303.537040923377
North Ferrisburgh,Vermont,United States,44.2594979,-73.2112346,248.15146578602548,420.2793709099084
N. Bennington,Vermont,United States,42.930356,-73.242609,158.04146776794755,342.3901152493582
SW Ranches,Florida,United States,26.0587001,-80.3372733,1073.4180054010621,904.6588129741659
Banks,Oregon,United States,45.6185986,-123.1143011,2465.249463730593,2373.879945040582
Gentry,Arkansas,United States,36.2675793,-94.4846602,1148.7324213120055,972.8172643616153
Sinclairville,New York,United States,42.263947,-79.258656,292.7709996392552,260.4579602981305
Mcveytown,Pennsylvania,United States,40.4979121,-77.7414033,196.98660793627195,117.11705303909883
Pahokee,Florida,United States,26.8200607,-80.6653351,1030.5520559527388,857.7955331575993
Paris,Arkansas,United States,35.2920325,-93.7299173,1136.510780550976,953.2372760014215
Ninde,Virginia,United States,38.2712397,-77.0560855,234.38158423114814,42.62395308503926
Shelter Island Hts,New York,United States,41.0839883,-72.3559166,90.11467216756523,291.0287497219173
Cobb,Wisconsin,United States,42.9674255,-90.329758,855.2810149628406,749.2347108499788
Montpelier,Maryland,United States,39.061498,-76.8508058,189.29300044144588,15.667202718131357
Pennington Gap,Virginia,United States,36.7584219,-83.0271115,558.096663133524,358.8810535064443
Powers,Oregon,United States,42.8820258,-124.0712863,2551.4647834690422,2446.235051191748
Radiant,Virginia,United States,38.3136943,-78.2075122,278.8649816939045,74.61464406861958
Tyndall AFB,Florida,United States,30.06911715,-85.57727553121528,980.5873234110363,778.3338751364652
Bonduel,Wisconsin,United States,44.7402679,-88.4448243,784.2978711913021,712.9179144895265
Jblm,Washington,United States,47.1503908,-122.48426520569443,2419.2343974842197,2336.2184187105377
Delphi,Indiana,United States,40.5875371,-86.6750059,665.2928686913804,526.0935845953317
Saint Peters,Pennsylvania,United States,40.1800972,-75.7307542,98.06269039420765,113.24715806207817
Baileys Harbor,Wisconsin,United States,45.064993,-87.124274,729.3597342263104,670.9537081909687
Schuyler,Virginia,United States,37.7923645,-78.6983501,322.2905576708153,117.62206682364217
Alturas,California,United States,41.487123,-120.5423271,2399.877981652422,2284.603934656669
Shortsville,New York,United States,42.9559145,-77.2206913,226.89904395987054,280.79138718068793
